Login,Action_num,Action_zone,Action_type,Action_time,Duration,Action_area
М211ББИИН144,36,ZoneArgRadio1,Click,1639842552,4,Argument
М211ББИИН144,37,ZoneArgRadio1,Click,1639842556,0,Argument
М211ББИИН144,38,ZoneArgRadio1,Click,1639842556,1,Argument
М211ББИИН144,39,ZoneArgRadio1,Click,1639842557,0,Argument
М211ББИИН144,40,ZoneArgRadio1,Click,1639842557,1,Argument
М211ББИИН144,41,ZoneArgRadio1,Click,1639842558,1,Argument
М211ББИИН144,42,ZoneApp,Pause,1639842559,1,AppPause
М211ББИИН144,43,ZoneApp,Resume,1639842560,11,AppResume
М211ББИИН144,44,ZoneArgSource1,Click,1639842571,1,Argument
М211ББИИН144,45,ZoneArgText1,Click,1639842572,3,Argument
М211ББИИН144,46,ZoneApp,Pause,1639842575,32,AppPause
М211ББИИН144,47,ZoneApp,Resume,1639842607,32,AppResume
М211ББИИН144,48,ZoneArgText1,Click,1639842639,2,Argument
М211ББИИН144,49,ZoneApp,Pause,1639842641,12,AppPause
М211ББИИН144,50,ZoneApp,Resume,1639842653,13,AppResume
М211ББИИН144,51,ZoneEndButton,Click,1639842666,5,End
М211ББИИН144,52,ZoneEndPopupYes,Click,1639842671,2,End
М211ББИИН144,53,,,1639842673,0,
М211ББИИН147,1,ZoneApp,Pause,1639841442,139,AppPause
М211ББИИН147,2,ZoneApp,Resume,1639841581,7,AppResume
М211ББИИН147,3,ZoneEssayText,Click,1639841588,4,Essay
М211ББИИН147,4,ZoneEssayText,Click,1639841592,3,Essay
М211ББИИН147,5,ZoneEssayText,Click,1639841595,0,Essay
М211ББИИН147,6,ZoneApp,Pause,1639841595,12,AppPause
М211ББИИН147,7,ZoneApp,Resume,1639841607,49,AppResume
М211ББИИН147,8,ZoneApp,Resume,1639841656,0,AppResume
М211ББИИН147,9,ZoneReqText1,Click,1639841656,1,Request
М211ББИИН147,10,ZoneReqPlusButton,Click,1639841657,4,Request
М211ББИИН147,11,ZoneApp,Pause,1639841661,4,AppPause
М211ББИИН147,12,ZoneApp,Resume,1639841665,15,AppResume
М211ББИИН147,13,ZoneApp,Resume,1639841680,0,AppResume
М211ББИИН147,14,ZoneArgText1,Click,1639841680,1,Argument
М211ББИИН147,15,ZoneArgSource1,Click,1639841681,2,Argument
М211ББИИН147,16,ZoneApp,Pause,1639841683,3,AppPause
М211ББИИН147,17,ZoneApp,Resume,1639841686,5,AppResume
М211ББИИН147,18,ZoneApp,Resume,1639841691,0,AppResume
М211ББИИН147,19,ZoneApp,Pause,1639841691,2,AppPause
М211ББИИН147,20,ZoneApp,Resume,1639841693,15,AppResume
М211ББИИН147,21,ZoneApp,Resume,1639841708,0,AppResume
М211ББИИН147,22,ZoneArgText1,Click,1639841708,4,Argument
М211ББИИН147,23,ZoneArgPlusButton,Click,1639841712,20,Argument
М211ББИИН147,24,ZoneApp,Pause,1639841732,4,AppPause
М211ББИИН147,25,ZoneApp,Resume,1639841736,33,AppResume
М211ББИИН147,26,ZoneApp,Resume,1639841769,0,AppResume
М211ББИИН147,27,ZoneReqText2,Click,1639841769,1,Request
М211ББИИН147,28,ZoneArgText2,Click,1639841770,7,Argument
М211ББИИН147,29,ZoneArgSource2,Click,1639841777,1,Argument
М211ББИИН147,30,ZoneArgText2,Click,1639841778,1,Argument
М211ББИИН147,31,ZoneApp,Pause,1639841779,11,AppPause
М211ББИИН147,32,ZoneApp,Resume,1639841790,3,AppResume
М211ББИИН147,33,ZoneApp,Resume,1639841793,0,AppResume
М211ББИИН147,34,ZoneArgPlusButton,Click,1639841793,11,Argument
М211ББИИН147,35,ZoneApp,Pause,1639841804,2,AppPause
М211ББИИН147,36,ZoneApp,Resume,1639841806,38,AppResume
М211ББИИН147,37,ZoneApp,Resume,1639841844,0,AppResume
М211ББИИН147,38,ZoneArgSource3,Click,1639841844,2,Argument
М211ББИИН147,39,ZoneArgText3,Click,1639841846,1,Argument
М211ББИИН147,40,ZoneReqText2,Click,1639841847,52,Request
М211ББИИН147,41,ZoneEssayText,Click,1639841899,21,Essay
М211ББИИН147,42,ZoneEssayText,Click,1639841920,2,Essay
М211ББИИН147,43,ZoneEssayText,Click,1639841922,3,Essay
М211ББИИН147,44,ZoneEssayText,Click,1639841925,0,Essay
М211ББИИН147,45,ZoneEssayText,Click,1639841925,0,Essay
М211ББИИН147,46,ZoneEssaySourceButton,Click,1639841925,3,Essay
М211ББИИН147,47,ZoneSourceMessageOk,Click,1639841928,2,Source
М211ББИИН147,48,ZoneEssayText,Click,1639841930,1,Essay
М211ББИИН147,49,ZoneEssayText,Click,1639841931,0,Essay
М211ББИИН147,50,ZoneEssayText,Click,1639841931,0,Essay
М211ББИИН147,51,ZoneEssayText,Click,1639841931,3,Essay
М211ББИИН147,52,ZoneEssayText,Click,1639841934,0,Essay
М211ББИИН147,53,ZoneEssayText,Click,1639841934,8,Essay
М211ББИИН147,54,ZoneEssayText,Click,1639841942,0,Essay
М211ББИИН147,55,ZoneEssayText,Click,1639841942,2,Essay
М211ББИИН147,56,ZoneEssayText,Click,1639841944,0,Essay
М211ББИИН147,57,ZoneApp,Pause,1639841944,7,AppPause
М211ББИИН147,58,ZoneApp,Resume,1639841951,6,AppResume
М211ББИИН147,59,ZoneEssayText,Click,1639841957,1,Essay
М211ББИИН147,60,ZoneEssayText,Click,1639841958,0,Essay
М211ББИИН147,61,ZoneEssayText,Click,1639841958,1,Essay
М211ББИИН147,62,ZoneArgText3,Click,1639841959,4,Argument
М211ББИИН147,63,ZoneArgText3,Click,1639841963,0,Argument
М211ББИИН147,64,ZoneArgText3,Click,1639841963,1,Argument
М211ББИИН147,65,ZoneArgText3,Click,1639841964,0,Argument
М211ББИИН147,66,ZoneArgText3,Click,1639841964,1,Argument
М211ББИИН147,67,ZoneArgMinusButton3,Click,1639841965,2,Argument
М211ББИИН147,68,ZoneEssayText,Click,1639841967,1,Essay
М211ББИИН147,69,ZoneEssayText,Click,1639841968,0,Essay
М211ББИИН147,70,ZoneEssayText,Click,1639841968,0,Essay
М211ББИИН147,71,ZoneEssayText,Click,1639841968,1,Essay
М211ББИИН147,72,ZoneEssayText,Click,1639841969,6,Essay
М211ББИИН147,73,ZoneEssayText,Click,1639841975,0,Essay
М211ББИИН147,74,ZoneEssayText,Click,1639841975,0,Essay
М211ББИИН147,75,ZoneEssayText,Click,1639841975,1,Essay
М211ББИИН147,76,ZoneEssayText,Click,1639841976,0,Essay
М211ББИИН147,77,ZoneEssayText,Click,1639841976,1,Essay
М211ББИИН147,78,ZoneEssayText,Click,1639841977,0,Essay
М211ББИИН147,79,ZoneEssayText,Click,1639841977,2,Essay
М211ББИИН147,80,ZoneEssayText,Click,1639841979,1,Essay
М211ББИИН147,81,ZoneApp,Pause,1639841980,2,AppPause
М211ББИИН147,82,ZoneApp,Resume,1639841982,17,AppResume
М211ББИИН147,83,ZoneArgMinusButton2,Click,1639841999,0,Argument
М211ББИИН147,84,ZoneEssayText,Click,1639841999,2,Essay
М211ББИИН147,85,ZoneEssayText,Click,1639842001,0,Essay
М211ББИИН147,86,ZoneEssayText,Click,1639842001,0,Essay
М211ББИИН147,87,ZoneReqMinusButton2,Click,1639842001,2,Request
М211ББИИН147,88,ZoneEssayText,Click,1639842003,1,Essay
М211ББИИН147,89,ZoneEssayText,Click,1639842004,0,Essay
М211ББИИН147,90,ZoneEssayText,Click,1639842004,0,Essay
М211ББИИН147,91,ZoneEssayText,Click,1639842004,0,Essay
М211ББИИН147,92,ZoneEssayText,Click,1639842004,0,Essay
М211ББИИН147,93,ZoneEssayText,Click,1639842004,1,Essay
М211ББИИН147,94,ZoneEssayText,Click,1639842005,0,Essay
М211ББИИН147,95,ZoneEssayText,Click,1639842005,1,Essay
М211ББИИН147,96,ZoneEssayText,Click,1639842006,0,Essay
М211ББИИН147,97,ZoneEssayText,Click,1639842006,0,Essay
М211ББИИН147,98,ZoneApp,Pause,1639842006,8,AppPause
М211ББИИН147,99,ZoneApp,Resume,1639842014,26,AppResume
М211ББИИН147,100,ZoneApp,Resume,1639842040,0,AppResume
М211ББИИН147,101,ZoneEssayText,Click,1639842040,1,Essay
М211ББИИН147,102,ZoneEssayText,Click,1639842041,0,Essay
М211ББИИН147,103,ZoneEssayText,Click,1639842041,1,Essay
М211ББИИН147,104,ZoneEssayText,Click,1639842042,0,Essay
М211ББИИН147,105,ZoneEssayText,Click,1639842042,0,Essay
М211ББИИН147,106,ZoneEssayText,Click,1639842042,2,Essay
М211ББИИН147,107,ZoneEssayText,Click,1639842044,0,Essay
М211ББИИН147,108,ZoneEssayText,Click,1639842044,0,Essay
М211ББИИН147,109,ZoneEssayText,Click,1639842044,16,Essay
М211ББИИН147,110,ZoneReqPlusButton,Click,1639842060,13,Request
М211ББИИН147,111,ZoneReqText2,Click,1639842073,1,Request
М211ББИИН147,112,ZoneReqEngine2,Click,1639842074,19,Request
М211ББИИН147,113,ZoneArgPlusButton,Click,1639842093,5,Argument
М211ББИИН147,114,ZoneApp,Pause,1639842098,5,AppPause
М211ББИИН147,115,ZoneApp,Resume,1639842103,7,AppResume
М211ББИИН147,116,ZoneArgText2,Click,1639842110,1,Argument
М211ББИИН147,117,ZoneApp,Pause,1639842111,19,AppPause
М211ББИИН147,118,ZoneApp,Resume,1639842130,8,AppResume
М211ББИИН147,119,ZoneArgSource2,Click,1639842138,1,Argument
М211ББИИН147,120,ZoneArgRadio2,Click,1639842139,1,Argument
М211ББИИН147,121,ZoneArgPlusButton,Click,1639842140,3,Argument
М211ББИИН147,122,ZoneEssayText,Click,1639842143,1,Essay
М211ББИИН147,123,ZoneArgText3,Click,1639842144,1,Argument
М211ББИИН147,124,ZoneArgSource3,Click,1639842145,60,Argument
М211ББИИН147,125,ZoneArgRadio3,Click,1639842205,16,Argument
М211ББИИН147,126,ZoneEssayText,Click,1639842221,3,Essay
М211ББИИН147,127,ZoneEndButton,Click,1639842224,217,End
М211ББИИН147,128,ZoneEndPopupYes,Click,1639842441,2,End
М211ББИИН147,129,,,1639842443,0,
М211ББИИН149,1,ZoneReqText1,Click,1639796818,28,Request
М211ББИИН149,2,ZoneReqText1,Click,1639796846,0,Request
М211ББИИН149,3,ZoneReqEngine1,Click,1639796846,2,Request
М211ББИИН149,4,ZoneApp,Pause,1639796848,30,AppPause
М211ББИИН149,5,ZoneApp,Resume,1639796878,86,AppResume
М211ББИИН149,6,ZoneReqEngine1,Click,1639796964,2,Request
М211ББИИН149,7,ZoneArgSource1,Click,1639796966,16,Argument
М211ББИИН149,8,ZoneArgSource1,Click,1639796982,1,Argument
М211ББИИН149,9,ZoneReqPlusButton,Click,1639796983,1,Request
М211ББИИН149,10,ZoneReqMinusButton2,Click,1639796984,2,Request
М211ББИИН149,11,ZoneReqEngine1,Click,1639796986,2,Request
М211ББИИН149,12,ZoneArgRadio1,Click,1639796988,4,Argument
М211ББИИН149,13,ZoneReqPlusButton,Click,1639796992,2,Request
М211ББИИН149,14,ZoneReqMinusButton2,Click,1639796994,2,Request
М211ББИИН149,15,ZoneApp,Pause,1639796996,17,AppPause
М211ББИИН149,16,ZoneApp,Resume,1639797013,155,AppResume
М211ББИИН149,17,ZoneReqText1,Click,1639797168,2,Request
М211ББИИН149,18,ZoneArgText1,Click,1639797170,6,Argument
М211ББИИН149,19,ZoneApp,Pause,1639797176,9,AppPause
М211ББИИН149,20,ZoneApp,Resume,1639797185,66,AppResume
М211ББИИН149,21,ZoneApp,Pause,1639797251,12,AppPause
М211ББИИН149,22,ZoneApp,Resume,1639797263,33,AppResume
М211ББИИН149,23,ZoneArgSource1,Click,1639797296,6,Argument
М211ББИИН149,24,ZoneArgRadio1,Click,1639797302,2,Argument
М211ББИИН149,25,ZoneArgPlusButton,Click,1639797304,6,Argument
М211ББИИН149,26,ZoneApp,Pause,1639797310,6,AppPause
М211ББИИН149,27,ZoneApp,Resume,1639797316,18,AppResume
М211ББИИН149,28,ZoneArgText2,Click,1639797334,2,Argument
М211ББИИН149,29,ZoneArgSource2,Click,1639797336,2,Argument
М211ББИИН149,30,ZoneArgSource2,Click,1639797338,5,Argument
М211ББИИН149,31,ZoneArgRadio2,Click,1639797343,1,Argument
М211ББИИН149,32,ZoneArgMinusButton2,Click,1639797344,3,Argument
М211ББИИН149,33,ZoneArgPlusButton,Click,1639797347,3,Argument
М211ББИИН149,34,ZoneArgSource2,Click,1639797350,4,Argument
М211ББИИН149,35,ZoneArgRadio2,Click,1639797354,2,Argument
М211ББИИН149,36,ZoneApp,Pause,1639797356,4,AppPause
М211ББИИН149,37,ZoneApp,Resume,1639797360,13,AppResume
М211ББИИН149,38,ZoneArgText2,Click,1639797373,1,Argument
М211ББИИН149,39,ZoneApp,Pause,1639797374,13,AppPause
М211ББИИН149,40,ZoneApp,Resume,1639797387,15,AppResume
М211ББИИН149,41,ZoneApp,Pause,1639797402,9,AppPause
М211ББИИН149,42,ZoneApp,Resume,1639797411,106,AppResume
М211ББИИН149,43,ZoneArgRadio2,Click,1639797517,1,Argument
М211ББИИН149,44,ZoneApp,Pause,1639797518,2,AppPause
М211ББИИН149,45,ZoneApp,Resume,1639797520,114,AppResume
М211ББИИН149,46,ZoneArgText1,Click,1639797634,1,Argument
М211ББИИН149,47,ZoneArgText1,Click,1639797635,1,Argument
М211ББИИН149,48,ZoneArgText1,Click,1639797636,0,Argument
М211ББИИН149,49,ZoneArgText1,Click,1639797636,0,Argument
М211ББИИН149,50,ZoneEssayText,Click,1639797636,5,Essay
М211ББИИН149,51,ZoneApp,Pause,1639797641,16,AppPause
М211ББИИН149,52,ZoneApp,Resume,1639797657,76,AppResume
М211ББИИН149,53,ZoneApp,Pause,1639797733,3,AppPause
М211ББИИН149,54,ZoneApp,Resume,1639797736,202,AppResume
М211ББИИН149,55,ZoneEssayText,Click,1639797938,2,Essay
М211ББИИН149,56,ZoneEssaySourceButton,Click,1639797940,3,Essay
М211ББИИН149,57,ZoneSourceMessageOk,Click,1639797943,4,Source
М211ББИИН149,58,ZoneEssayText,Click,1639797947,3,Essay
М211ББИИН149,59,ZoneEssaySourceButton,Click,1639797950,1,Essay
М211ББИИН149,60,ZoneSourcePopupCancel,Click,1639797951,2,Source
М211ББИИН149,61,ZoneEssayText,Click,1639797953,1,Essay
М211ББИИН149,62,ZoneEndButton,Click,1639797954,4,End
М211ББИИН149,63,ZoneEndPopupYes,Click,1639797958,2,End
М211ББИИН149,64,,,1639797960,0,
М211ББИИН150,1,ZoneReqText1,Click,1639850798,21,Request
М211ББИИН150,2,ZoneReqEngine1,Click,1639850819,9,Request
М211ББИИН150,3,ZoneReqText1,Click,1639850828,9,Request
М211ББИИН150,4,ZoneReqEngine1,Click,1639850837,2,Request
М211ББИИН150,5,ZoneReqEngine1,Click,1639850839,3,Request
М211ББИИН150,6,ZoneReqText1,Click,1639850842,0,Request
М211ББИИН150,7,ZoneReqPlusButton,Click,1639850842,12,Request
М211ББИИН150,8,ZoneReqText2,Click,1639850854,3,Request
М211ББИИН150,9,ZoneReqEngine2,Click,1639850857,13,Request
М211ББИИН150,10,ZoneReqEngine2,Click,1639850870,1,Request
М211ББИИН150,11,ZoneReqPlusButton,Click,1639850871,2,Request
М211ББИИН150,12,ZoneReqText3,Click,1639850873,1,Request
М211ББИИН150,13,ZoneReqEngine3,Click,1639850874,5,Request
М211ББИИН150,14,ZoneReqEngine3,Click,1639850879,0,Request
М211ББИИН150,15,ZoneReqText3,Click,1639850879,1,Request
М211ББИИН150,16,ZoneArgSource1,Click,1639850880,3,Argument
М211ББИИН150,17,ZoneReqText3,Click,1639850883,1,Request
М211ББИИН150,18,ZoneApp,Pause,1639850884,3,AppPause
М211ББИИН150,19,ZoneApp,Resume,1639850887,3,AppResume
М211ББИИН150,20,ZoneApp,Pause,1639850890,2,AppPause
М211ББИИН150,21,ZoneApp,Resume,1639850892,1,AppResume
М211ББИИН150,22,ZoneReqText3,Click,1639850893,1,Request
М211ББИИН150,23,ZoneApp,Pause,1639850894,29,AppPause
М211ББИИН150,24,ZoneApp,Resume,1639850923,40,AppResume
М211ББИИН150,25,ZoneArgSource1,Click,1639850963,2,Argument
М211ББИИН150,26,ZoneArgText1,Click,1639850965,1,Argument
М211ББИИН150,27,ZoneArgRadio1,Click,1639850966,1,Argument
М211ББИИН150,28,ZoneArgRadio1,Click,1639850967,2,Argument
М211ББИИН150,29,ZoneArgText1,Click,1639850969,1,Argument
М211ББИИН150,30,ZoneApp,Pause,1639850970,12,AppPause
М211ББИИН150,31,ZoneApp,Resume,1639850982,15,AppResume
М211ББИИН150,32,ZoneArgText1,Click,1639850997,9,Argument
М211ББИИН150,33,ZoneArgText1,Click,1639851006,1,Argument
М211ББИИН150,34,ZoneArgText1,Click,1639851007,1,Argument
М211ББИИН150,35,ZoneArgText1,Click,1639851008,0,Argument
М211ББИИН150,36,ZoneArgText1,Click,1639851008,1,Argument
М211ББИИН150,37,ZoneArgText1,Click,1639851009,0,Argument
М211ББИИН150,38,ZoneArgText1,Click,1639851009,1,Argument
М211ББИИН150,39,ZoneArgText1,Click,1639851010,1,Argument
М211ББИИН150,40,ZoneArgPlusButton,Click,1639851011,8,Argument
М211ББИИН150,41,ZoneApp,Pause,1639851019,2,AppPause
М211ББИИН150,42,ZoneApp,Resume,1639851021,28,AppResume
М211ББИИН150,43,ZoneArgSource2,Click,1639851049,1,Argument
М211ББИИН150,44,ZoneArgText2,Click,1639851050,0,Argument
М211ББИИН150,45,ZoneArgRadio2,Click,1639851050,18,Argument
М211ББИИН150,46,ZoneArgRadio2,Click,1639851068,1,Argument
М211ББИИН150,47,ZoneArgRadio2,Click,1639851069,1,Argument
М211ББИИН150,48,ZoneEssayText,Click,1639851070,0,Essay
М211ББИИН150,49,ZoneEssaySourceButton,Click,1639851070,55,Essay
М211ББИИН150,50,ZoneSourceMessageOk,Click,1639851125,3,Source
М211ББИИН150,51,ZoneEssayText,Click,1639851128,5,Essay
М211ББИИН150,52,ZoneApp,Pause,1639851133,9,AppPause
М211ББИИН150,53,ZoneApp,Resume,1639851142,17,AppResume
М211ББИИН150,54,ZoneEssaySourceButton,Click,1639851159,10,Essay
М211ББИИН150,55,ZoneSourceMessageOk,Click,1639851169,1,Source
М211ББИИН150,56,ZoneEssayText,Click,1639851170,2,Essay
М211ББИИН150,57,ZoneEssayText,Click,1639851172,5,Essay
М211ББИИН150,58,ZoneEssaySourceButton,Click,1639851177,1,Essay
М211ББИИН150,59,ZoneSourcePopupLink,Click,1639851178,1,Source
М211ББИИН150,60,ZoneApp,Pause,1639851179,1,AppPause
М211ББИИН150,61,ZoneApp,Resume,1639851180,4,AppResume
М211ББИИН150,62,ZoneSourcePopupAdd,Click,1639851184,2,Source
М211ББИИН150,63,ZoneEssayText,Click,1639851186,2,Essay
М211ББИИН150,64,ZoneReqMinusButton3,Click,1639851188,4,Request
М211ББИИН150,65,ZoneEndButton,Click,1639851192,2,End
М211ББИИН150,66,ZoneEndPopupYes,Click,1639851194,1,End
М211ББИИН150,67,,,1639851195,0,
М211ББИИН153,1,ZoneReqText1,Click,1639843058,387,Request
М211ББИИН153,2,ZoneEssayText,Click,1639843445,2,Essay
М211ББИИН153,3,ZoneReqText1,Click,1639843447,93,Request
М211ББИИН153,4,ZoneReqText1,Click,1639843540,4,Request
М211ББИИН153,5,ZoneReqEngine1,Click,1639843544,11,Request
М211ББИИН153,6,ZoneReqEngine1,Click,1639843555,3,Request
М211ББИИН153,7,ZoneReqPlusButton,Click,1639843558,2,Request
М211ББИИН153,8,ZoneReqMinusButton2,Click,1639843560,2,Request
М211ББИИН153,9,ZoneReqText1,Click,1639843562,1,Request
М211ББИИН153,10,ZoneReqEngine1,Click,1639843563,11,Request
М211ББИИН153,11,ZoneReqEngine1,Click,1639843574,1,Request
М211ББИИН153,12,ZoneReqText1,Click,1639843575,1,Request
М211ББИИН153,13,ZoneReqText1,Click,1639843576,71,Request
М211ББИИН153,14,ZoneReqText1,Click,1639843647,9,Request
М211ББИИН153,15,ZoneReqPlusButton,Click,1639843656,26,Request
М211ББИИН153,16,ZoneReqText2,Click,1639843682,1,Request
М211ББИИН153,17,ZoneEssayText,Click,1639843683,18,Essay
М211ББИИН153,18,ZoneArgSource1,Click,1639843701,76,Argument
М211ББИИН153,19,ZoneReqText2,Click,1639843777,1,Request
М211ББИИН153,20,ZoneApp,Pause,1639843778,17,AppPause
М211ББИИН153,21,ZoneApp,Resume,1639843795,17,AppResume
М211ББИИН153,22,ZoneReqText2,Click,1639843812,2,Request
М211ББИИН153,23,ZoneArgSource1,Click,1639843814,3,Argument
М211ББИИН153,24,ZoneArgText1,Click,1639843817,1,Argument
М211ББИИН153,25,ZoneArgRadio1,Click,1639843818,6,Argument
М211ББИИН153,26,ZoneArgRadio1,Click,1639843824,2,Argument
М211ББИИН153,27,ZoneArgPlusButton,Click,1639843826,1,Argument
М211ББИИН153,28,ZoneArgText2,Click,1639843827,1,Argument
М211ББИИН153,29,ZoneReqEngine2,Click,1639843828,3,Request
М211ББИИН153,30,ZoneArgSource2,Click,1639843831,1,Argument
М211ББИИН153,31,ZoneApp,Pause,1639843832,4,AppPause
